,label,body_text,body_text_clean,body_text_tokenized,body_text_nonstop,body_text_stemmed,body_text_lemmatized
39,ham,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,Hello Hows you and how did saturday go I was just texting to see if youd decided to do anything tomo Not that im trying to invite myself or anything,"['Hello', 'Hows', 'you', 'and', 'how', 'did', 'saturday', 'go', 'I', 'was', 'just', 'texting', 'to', 'see', 'if', 'youd', 'decided', 'to', 'do', 'anything', 'tomo', 'Not', 'that', 'im', 'trying', 'to', 'invite', 'myself', 'or', 'anything']","['Hello', 'Hows', 'saturday', 'go', 'I', 'texting', 'see', 'youd', 'decided', 'anything', 'tomo', 'Not', 'im', 'trying', 'invite', 'anything']","['hello', 'how', 'saturday', 'go', 'I', 'text', 'see', 'youd', 'decid', 'anyth', 'tomo', 'not', 'im', 'tri', 'invit', 'anyth']","['hello', 'how', 'saturday', 'go', 'I', 'text', 'see', 'youd', 'decid', 'anyth', 'tomo', 'not', 'im', 'tri', 'invit', 'anyth']"
40,ham,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola,Pls go ahead with watts I just wanted to be sure Do have a great weekend Abiola,"['Pls', 'go', 'ahead', 'with', 'watts', 'I', 'just', 'wanted', 'to', 'be', 'sure', 'Do', 'have', 'a', 'great', 'weekend', 'Abiola']","['Pls', 'go', 'ahead', 'watts', 'I', 'wanted', 'sure', 'Do', 'great', 'weekend', 'Abiola']","['pl', 'go', 'ahead', 'watt', 'I', 'want', 'sure', 'Do', 'great', 'weekend', 'abiola']","['pl', 'go', 'ahead', 'watt', 'I', 'want', 'sure', 'Do', 'great', 'weekend', 'abiola']"
41,ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",Did I forget to tell you  I want you  I need you I crave you  But most of all  I love you my sweet Arabian steed  Mmmmmm  Yummy,"['Did', 'I', 'forget', 'to', 'tell', 'you', 'I', 'want', 'you', 'I', 'need', 'you', 'I', 'crave', 'you', 'But', 'most', 'of', 'all', 'I', 'love', 'you', 'my', 'sweet', 'Arabian', 'steed', 'Mmmmmm', 'Yummy']","['Did', 'I', 'forget', 'tell', 'I', 'want', 'I', 'need', 'I', 'crave', 'But', 'I', 'love', 'sweet', 'Arabian', 'steed', 'Mmmmmm', 'Yummy']","['did', 'I', 'forget', 'tell', 'I', 'want', 'I', 'need', 'I', 'crave', 'but', 'I', 'love', 'sweet', 'arabian', 'steed', 'mmmmmm', 'yummi']","['did', 'I', 'forget', 'tell', 'I', 'want', 'I', 'need', 'I', 'crave', 'but', 'I', 'love', 'sweet', 'arabian', 'steed', 'mmmmmm', 'yummi']"
42,spam,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,07732584351  Rodger Burns  MSG  We tried to call you re your reply to our sms for a free nokia mobile  free camcorder Please call now 08000930705 for delivery tomorrow,"['07732584351', 'Rodger', 'Burns', 'MSG', 'We', 'tried', 'to', 'call', 'you', 're', 'your', 'reply', 'to', 'our', 'sms', 'for', 'a', 'free', 'nokia', 'mobile', 'free', 'camcorder', 'Please', 'call', 'now', '08000930705', 'for', 'delivery', 'tomorrow']","['07732584351', 'Rodger', 'Burns', 'MSG', 'We', 'tried', 'call', 'reply', 'sms', 'free', 'nokia', 'mobile', 'free', 'camcorder', 'Please', 'call', '08000930705', 'delivery', 'tomorrow']","['07732584351', 'rodger', 'burn', 'msg', 'We', 'tri', 'call', 'repli', 'sm', 'free', 'nokia', 'mobil', 'free', 'camcord', 'pleas', 'call', '08000930705', 'deliveri', 'tomorrow']","['07732584351', 'rodger', 'burn', 'msg', 'We', 'tri', 'call', 'repli', 'sm', 'free', 'nokia', 'mobil', 'free', 'camcord', 'plea', 'call', '08000930705', 'deliveri', 'tomorrow']"
43,ham,WHO ARE YOU SEEING?,WHO ARE YOU SEEING,"['WHO', 'ARE', 'YOU', 'SEEING']","['WHO', 'ARE', 'YOU', 'SEEING']","['who', 'are', 'you', 'see']","['who', 'are', 'you', 'see']"
44,ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,Great I hope you like your man well endowed I am  ltgt  inches,"['Great', 'I', 'hope', 'you', 'like', 'your', 'man', 'well', 'endowed', 'I', 'am', 'ltgt', 'inches']","['Great', 'I', 'hope', 'like', 'man', 'well', 'endowed', 'I', 'ltgt', 'inches']","['great', 'I', 'hope', 'like', 'man', 'well', 'endow', 'I', 'ltgt', 'inch']","['great', 'I', 'hope', 'like', 'man', 'well', 'endow', 'I', 'ltgt', 'inch']"
45,ham,No calls..messages..missed calls,No callsmessagesmissed calls,"['No', 'callsmessagesmissed', 'calls']","['No', 'callsmessagesmissed', 'calls']","['No', 'callsmessagesmiss', 'call']","['No', 'callsmessagesmiss', 'call']"
46,ham,Didn't you get hep b immunisation in nigeria.,Didnt you get hep b immunisation in nigeria,"['Didnt', 'you', 'get', 'hep', 'b', 'immunisation', 'in', 'nigeria']","['Didnt', 'get', 'hep', 'b', 'immunisation', 'nigeria']","['didnt', 'get', 'hep', 'b', 'immunis', 'nigeria']","['didnt', 'get', 'hep', 'b', 'immunis', 'nigeria']"
47,ham,"Fair enough, anything going on?",Fair enough anything going on,"['Fair', 'enough', 'anything', 'going', 'on']","['Fair', 'enough', 'anything', 'going']","['fair', 'enough', 'anyth', 'go']","['fair', 'enough', 'anyth', 'go']"
48,ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",Yeah hopefully if tyler cant do it I could maybe ask around a bit,"['Yeah', 'hopefully', 'if', 'tyler', 'cant', 'do', 'it', 'I', 'could', 'maybe', 'ask', 'around', 'a', 'bit']","['Yeah', 'hopefully', 'tyler', 'cant', 'I', 'could', 'maybe', 'ask', 'around', 'bit']","['yeah', 'hope', 'tyler', 'cant', 'I', 'could', 'mayb', 'ask', 'around', 'bit']","['yeah', 'hope', 'tyler', 'cant', 'I', 'could', 'mayb', 'ask', 'around', 'bit']"
49,ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,U dont know how stubborn I am I didnt even want to go to the hospital I kept telling Mark Im not a weak sucker Hospitals are for weak suckers,"['U', 'dont', 'know', 'how', 'stubborn', 'I', 'am', 'I', 'didnt', 'even', 'want', 'to', 'go', 'to', 'the', 'hospital', 'I', 'kept', 'telling', 'Mark', 'Im', 'not', 'a', 'weak', 'sucker', 'Hospitals', 'are', 'for', 'weak', 'suckers']","['U', 'dont', 'know', 'stubborn', 'I', 'I', 'didnt', 'even', 'want', 'go', 'hospital', 'I', 'kept', 'telling', 'Mark', 'Im', 'weak', 'sucker', 'Hospitals', 'weak', 'suckers']","['U', 'dont', 'know', 'stubborn', 'I', 'I', 'didnt', 'even', 'want', 'go', 'hospit', 'I', 'kept', 'tell', 'mark', 'Im', 'weak', 'sucker', 'hospit', 'weak', 'sucker']","['U', 'dont', 'know', 'stubborn', 'I', 'I', 'didnt', 'even', 'want', 'go', 'hospit', 'I', 'kept', 'tell', 'mark', 'Im', 'weak', 'sucker', 'hospit', 'weak', 'sucker']"
50,ham,What you thinked about me. First time you saw me in class.,What you thinked about me First time you saw me in class,"['What', 'you', 'thinked', 'about', 'me', 'First', 'time', 'you', 'saw', 'me', 'in', 'class']","['What', 'thinked', 'First', 'time', 'saw', 'class']","['what', 'think', 'first', 'time', 'saw', 'class']","['what', 'think', 'first', 'time', 'saw', 'class']"
51,ham,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",A gram usually runs like  ltgt  a half eighth is smarter though and gets you almost a whole second gram for  ltgt,"['A', 'gram', 'usually', 'runs', 'like', 'ltgt', 'a', 'half', 'eighth', 'is', 'smarter', 'though', 'and', 'gets', 'you', 'almost', 'a', 'whole', 'second', 'gram', 'for', 'ltgt']","['A', 'gram', 'usually', 'runs', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'gets', 'almost', 'whole', 'second', 'gram', 'ltgt']","['A', 'gram', 'usual', 'run', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'get', 'almost', 'whole', 'second', 'gram', 'ltgt']","['A', 'gram', 'usual', 'run', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'get', 'almost', 'whole', 'second', 'gram', 'ltgt']"
52,ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,K fyi x has a ride early tomorrow morning but hes crashing at our place tonight,"['K', 'fyi', 'x', 'has', 'a', 'ride', 'early', 'tomorrow', 'morning', 'but', 'hes', 'crashing', 'at', 'our', 'place', 'tonight']","['K', 'fyi', 'x', 'ride', 'early', 'tomorrow', 'morning', 'hes', 'crashing', 'place', 'tonight']","['K', 'fyi', 'x', 'ride', 'earli', 'tomorrow', 'morn', 'he', 'crash', 'place', 'tonight']","['K', 'fyi', 'x', 'ride', 'earli', 'tomorrow', 'morn', 'he', 'crash', 'place', 'tonight']"
53,ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",Wow I never realized that you were so embarassed by your accomodations I thought you liked it since i was doing the best i could and you always seemed so happy about the cave Im sorry I didnt and dont have more to give Im sorry i offered Im sorry your room was so embarassing,"['Wow', 'I', 'never', 'realized', 'that', 'you', 'were', 'so', 'embarassed', 'by', 'your', 'accomodations', 'I', 'thought', 'you', 'liked', 'it', 'since', 'i', 'was', 'doing', 'the', 'best', 'i', 'could', 'and', 'you', 'always', 'seemed', 'so', 'happy', 'about', 'the', 'cave', 'Im', 'sorry', 'I', 'didnt', 'and', 'dont', 'have', 'more', 'to', 'give', 'Im', 'sorry', 'i', 'offered', 'Im', 'sorry', 'your', 'room', 'was', 'so', 'embarassing']","['Wow', 'I', 'never', 'realized', 'embarassed', 'accomodations', 'I', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'Im', 'sorry', 'I', 'didnt', 'dont', 'give', 'Im', 'sorry', 'offered', 'Im', 'sorry', 'room', 'embarassing']","['wow', 'I', 'never', 'realiz', 'embarass', 'accomod', 'I', 'thought', 'like', 'sinc', 'best', 'could', 'alway', 'seem', 'happi', 'cave', 'Im', 'sorri', 'I', 'didnt', 'dont', 'give', 'Im', 'sorri', 'offer', 'Im', 'sorri', 'room', 'embarass']","['wow', 'I', 'never', 'realiz', 'embarass', 'accomod', 'I', 'thought', 'like', 'sinc', 'best', 'could', 'alway', 'seem', 'happi', 'cave', 'Im', 'sorri', 'I', 'didnt', 'dont', 'give', 'Im', 'sorri', 'offer', 'Im', 'sorri', 'room', 'embarass']"
54,spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,SMS ac Sptv The New Jersey Devils and the Detroit Red Wings play Ice Hockey Correct or Incorrect End Reply END SPTV,"['SMS', 'ac', 'Sptv', 'The', 'New', 'Jersey', 'Devils', 'and', 'the', 'Detroit', 'Red', 'Wings', 'play', 'Ice', 'Hockey', 'Correct', 'or', 'Incorrect', 'End', 'Reply', 'END', 'SPTV']","['SMS', 'ac', 'Sptv', 'The', 'New', 'Jersey', 'Devils', 'Detroit', 'Red', 'Wings', 'play', 'Ice', 'Hockey', 'Correct', 'Incorrect', 'End', 'Reply', 'END', 'SPTV']","['sm', 'ac', 'sptv', 'the', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'repli', 'end', 'sptv']","['sm', 'ac', 'sptv', 'the', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'repli', 'end', 'sptv']"
55,ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,Do you know what Mallika Sherawat did yesterday Find out now   ltURLgt,"['Do', 'you', 'know', 'what', 'Mallika', 'Sherawat', 'did', 'yesterday', 'Find', 'out', 'now', 'ltURLgt']","['Do', 'know', 'Mallika', 'Sherawat', 'yesterday', 'Find', 'ltURLgt']","['Do', 'know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']","['Do', 'know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']"
56,spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",Congrats 1 year special cinema pass for 2 is yours call 09061209465 now C Suprman V Matrix3 StarWars3 etc all 4 FREE bx420ip45we 150pm Dont miss out ,"['Congrats', '1', 'year', 'special', 'cinema', 'pass', 'for', '2', 'is', 'yours', 'call', '09061209465', 'now', 'C', 'Suprman', 'V', 'Matrix3', 'StarWars3', 'etc', 'all', '4', 'FREE', 'bx420ip45we', '150pm', 'Dont', 'miss', 'out', '']","['Congrats', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'C', 'Suprman', 'V', 'Matrix3', 'StarWars3', 'etc', '4', 'FREE', 'bx420ip45we', '150pm', 'Dont', 'miss', '']","['congrat', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'C', 'suprman', 'V', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45w', '150pm', 'dont', 'miss', '']","['congrat', '1', 'year', 'special', 'cinema', 'pas', '2', 'call', '09061209465', 'C', 'suprman', 'V', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45w', '150pm', 'dont', 'miss', '']"
57,ham,"Sorry, I'll call later in meeting.",Sorry Ill call later in meeting,"['Sorry', 'Ill', 'call', 'later', 'in', 'meeting']","['Sorry', 'Ill', 'call', 'later', 'meeting']","['sorri', 'ill', 'call', 'later', 'meet']","['sorri', 'ill', 'call', 'later', 'meet']"
58,ham,Tell where you reached,Tell where you reached,"['Tell', 'where', 'you', 'reached']","['Tell', 'reached']","['tell', 'reach']","['tell', 'reach']"
59,ham,Yes..gauti and sehwag out of odi series.,Yesgauti and sehwag out of odi series,"['Yesgauti', 'and', 'sehwag', 'out', 'of', 'odi', 'series']","['Yesgauti', 'sehwag', 'odi', 'series']","['yesgauti', 'sehwag', 'odi', 'seri']","['yesgauti', 'sehwag', 'odi', 'seri']"
60,ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,Your gonna have to pick up a 1 burger for yourself on your way home I cant even move Pain is killing me,"['Your', 'gonna', 'have', 'to', 'pick', 'up', 'a', '1', 'burger', 'for', 'yourself', 'on', 'your', 'way', 'home', 'I', 'cant', 'even', 'move', 'Pain', 'is', 'killing', 'me']","['Your', 'gonna', 'pick', '1', 'burger', 'way', 'home', 'I', 'cant', 'even', 'move', 'Pain', 'killing']","['your', 'gonna', 'pick', '1', 'burger', 'way', 'home', 'I', 'cant', 'even', 'move', 'pain', 'kill']","['your', 'gonna', 'pick', '1', 'burger', 'way', 'home', 'I', 'cant', 'even', 'move', 'pain', 'kill']"
61,ham,Ha ha ha good joke. Girls are situation seekers.,Ha ha ha good joke Girls are situation seekers,"['Ha', 'ha', 'ha', 'good', 'joke', 'Girls', 'are', 'situation', 'seekers']","['Ha', 'ha', 'ha', 'good', 'joke', 'Girls', 'situation', 'seekers']","['Ha', 'ha', 'ha', 'good', 'joke', 'girl', 'situat', 'seeker']","['Ha', 'ha', 'ha', 'good', 'joke', 'girl', 'situat', 'seeker']"
62,ham,Its a part of checking IQ,Its a part of checking IQ,"['Its', 'a', 'part', 'of', 'checking', 'IQ']","['Its', 'part', 'checking', 'IQ']","['it', 'part', 'check', 'IQ']","['it', 'part', 'check', 'IQ']"
63,ham,"Sorry my roommates took forever, it ok if I come by now?",Sorry my roommates took forever it ok if I come by now,"['Sorry', 'my', 'roommates', 'took', 'forever', 'it', 'ok', 'if', 'I', 'come', 'by', 'now']","['Sorry', 'roommates', 'took', 'forever', 'ok', 'I', 'come']","['sorri', 'roommat', 'took', 'forev', 'ok', 'I', 'come']","['sorri', 'roommat', 'took', 'forev', 'ok', 'I', 'come']"
64,ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,Ok lar i double check wif da hair dresser already he said wun cut v short He said will cut until i look nice,"['Ok', 'lar', 'i', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'he', 'said', 'wun', 'cut', 'v', 'short', 'He', 'said', 'will', 'cut', 'until', 'i', 'look', 'nice']","['Ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'said', 'wun', 'cut', 'v', 'short', 'He', 'said', 'cut', 'look', 'nice']","['Ok', 'lar', 'doubl', 'check', 'wif', 'da', 'hair', 'dresser', 'alreadi', 'said', 'wun', 'cut', 'v', 'short', 'He', 'said', 'cut', 'look', 'nice']","['Ok', 'lar', 'doubl', 'check', 'wif', 'da', 'hair', 'dresser', 'alreadi', 'said', 'wun', 'cut', 'v', 'short', 'He', 'said', 'cut', 'look', 'nice']"
65,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",As a valued customer I am pleased to advise you that following recent review of your Mob No you are awarded with a £1500 Bonus Prize call 09066364589,"['As', 'a', 'valued', 'customer', 'I', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'Mob', 'No', 'you', 'are', 'awarded', 'with', 'a', '1500', 'Bonus', 'Prize', 'call', '09066364589']","['As', 'valued', 'customer', 'I', 'pleased', 'advise', 'following', 'recent', 'review', 'Mob', 'No', 'awarded', '1500', 'Bonus', 'Prize', 'call', '09066364589']","['As', 'valu', 'custom', 'I', 'pleas', 'advis', 'follow', 'recent', 'review', 'mob', 'No', 'award', '1500', 'bonu', 'prize', 'call', '09066364589']","['As', 'valu', 'custom', 'I', 'plea', 'advis', 'follow', 'recent', 'review', 'mob', 'No', 'award', '1500', 'bonu', 'prize', 'call', '09066364589']"
66,ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",Today is song dedicated day Which song will u dedicate for me Send this to all ur valuable frnds but first rply me,"['Today', 'is', 'song', 'dedicated', 'day', 'Which', 'song', 'will', 'u', 'dedicate', 'for', 'me', 'Send', 'this', 'to', 'all', 'ur', 'valuable', 'frnds', 'but', 'first', 'rply', 'me']","['Today', 'song', 'dedicated', 'day', 'Which', 'song', 'u', 'dedicate', 'Send', 'ur', 'valuable', 'frnds', 'first', 'rply']","['today', 'song', 'dedic', 'day', 'which', 'song', 'u', 'dedic', 'send', 'ur', 'valuabl', 'frnd', 'first', 'rpli']","['today', 'song', 'dedic', 'day', 'which', 'song', 'u', 'dedic', 'send', 'ur', 'valuabl', 'frnd', 'first', 'rpli']"
67,spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",Urgent UR awarded a complimentary trip to EuroDisinc Trav AcoEntry41 Or £1000 To claim txt DIS to 87121 186£150moreFrmMob ShrAcomOrSglSuplt10 LS1 3AJ,"['Urgent', 'UR', 'awarded', 'a', 'complimentary', 'trip', 'to', 'EuroDisinc', 'Trav', 'AcoEntry41', 'Or', '1000', 'To', 'claim', 'txt', 'DIS', 'to', '87121', '186', '150moreFrmMob', 'ShrAcomOrSglSuplt10', 'LS1', '3AJ']","['Urgent', 'UR', 'awarded', 'complimentary', 'trip', 'EuroDisinc', 'Trav', 'AcoEntry41', 'Or', '1000', 'To', 'claim', 'txt', 'DIS', '87121', '186', '150moreFrmMob', 'ShrAcomOrSglSuplt10', 'LS1', '3AJ']","['urgent', 'UR', 'award', 'complimentari', 'trip', 'eurodisinc', 'trav', 'acoentry41', 'Or', '1000', 'To', 'claim', 'txt', 'di', '87121', '186', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']","['urgent', 'UR', 'award', 'complimentari', 'trip', 'eurodisinc', 'trav', 'acoentry41', 'Or', '1000', 'To', 'claim', 'txt', 'di', '87121', '186', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']"
68,spam,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",Did you hear about the new Divorce Barbie It comes with all of Kens stuff,"['Did', 'you', 'hear', 'about', 'the', 'new', 'Divorce', 'Barbie', 'It', 'comes', 'with', 'all', 'of', 'Kens', 'stuff']","['Did', 'hear', 'new', 'Divorce', 'Barbie', 'It', 'comes', 'Kens', 'stuff']","['did', 'hear', 'new', 'divorc', 'barbi', 'It', 'come', 'ken', 'stuff']","['did', 'hear', 'new', 'divorc', 'barbi', 'It', 'come', 'ken', 'stuff']"
